,Unnamed: 0,name,impervious_fraction,max_3day_rain_mm,peak_30min_intensity_mm,year,sar_flood_freq_pct,potential_ha,static_water_ha,static_weed_ha,elevation,slope,flow_accumulation_km2,csr_ratio,log_flow,urban_stress,urban_surge,water_retention_ratio,weed_clogging_ratio,biological_clogging,rain_intensity_impact
459,494,Jogi Kere,0.8989052317203192,70.2199983606115,5.464999675750732,2023,7.189943637220276,0.5836929358299104,0.1101771156869526,0.0542145759368098,872.8330404217927,2.140309291061911,0.1167238727211952,0.19660647057898614,0.11039928515925233,0.10492369985573902,4.912516799882182,0.18557929366792683,0.09131753582518953,0.31087820429985774,4.912516799882182
460,656,Jogi Kere,0.9647203778072064,90.87999772280456,7.404999732971191,2024,7.189943637220276,0.5836929358299104,0.1101771156869526,0.0542145759368098,872.8330404217927,2.140309291061911,0.1167238727211952,0.19660647057898614,0.11039928515925233,0.1126058985907117,7.143754140054231,0.18557929366792683,0.09131753582518953,0.31087820429985774,7.143754140054231
461,818,Jogi Kere,0.9513115403878236,94.41999849583954,7.704999923706055,2025,7.189943637220276,0.5836929358299104,0.1101771156869526,0.0542145759368098,872.8330404217927,2.140309291061911,0.1167238727211952,0.19660647057898614,0.11039928515925233,0.11104076715843246,7.329855346108871,0.18557929366792683,0.09131753582518953,0.31087820429985774,7.329855346108871
462,29,K100,1.0,76.81999846175313,7.144999980926514,2020,2.445226948580315,3.105362301884071,0.0016272501772213,1.0369943199721192,880.513462811741,2.499956447533283,0.0083352522924542,0.002675532244648819,0.008300705912838779,0.0083352522924542,7.144999980926514,0.0005223309585011,0.33286475840866997,0.9889118720154065,7.144999980926514
463,191,K100,1.0,63.28999811597168,5.569999694824219,2021,2.445226948580315,3.105362301884071,0.0016272501772213,1.0369943199721192,880.513462811741,2.499956447533283,0.0083352522924542,0.002675532244648819,0.008300705912838779,0.0083352522924542,5.569999694824219,0.0005223309585011,0.33286475840866997,0.9889118720154065,5.569999694824219
464,353,K100,1.0,97.71999745536596,8.40999984741211,2022,2.445226948580315,3.105362301884071,0.0016272501772213,1.0369943199721192,880.513462811741,2.499956447533283,0.0083352522924542,0.002675532244648819,0.008300705912838779,0.0083352522924542,8.40999984741211,0.0005223309585011,0.33286475840866997,0.9889118720154065,8.40999984741211
465,515,K100,1.0,70.4099979000166,6.529999732971191,2023,2.445226948580315,3.105362301884071,0.0016272501772213,1.0369943199721192,880.513462811741,2.499956447533283,0.0083352522924542,0.002675532244648819,0.008300705912838779,0.0083352522924542,6.529999732971191,0.0005223309585011,0.33286475840866997,0.9889118720154065,6.529999732971191
466,677,K100,1.0,84.55499797128141,7.349999904632568,2024,2.445226948580315,3.105362301884071,0.0016272501772213,1.0369943199721192,880.513462811741,2.499956447533283,0.0083352522924542,0.002675532244648819,0.008300705912838779,0.0083352522924542,7.349999904632568,0.0005223309585011,0.33286475840866997,0.9889118720154065,7.349999904632568
467,839,K100,1.0,97.16499748453498,7.514999866485596,2025,2.445226948580315,3.105362301884071,0.0016272501772213,1.0369943199721192,880.513462811741,2.499956447533283,0.0083352522924542,0.002675532244648819,0.008300705912838779,0.0083352522924542,7.514999866485596,0.0005223309585011,0.33286475840866997,0.9889118720154065,7.514999866485596
468,31,Kacharakanahalli Lake,0.9451872232492156,82.59999796561897,7.794999599456787,2020,10.488330149995624,6.220773588238885,0.0112984310150146,0.8337218735364528,892.6427707531608,2.5099350189592498,0.0083324378356337,0.0013373039025783066,0.008297914717408537,0.00787571378075932,7.367734026639308,0.001813327166363636,0.1338071206936766,0.9750901459279525,7.367734026639308
469,193,Kacharakanahalli Lake,0.903686120852193,64.42999852448702,4.339999675750732,2021,10.488330149995624,6.220773588238885,0.0112984310150146,0.8337218735364528,892.6427707531608,2.5099350189592498,0.0083324378356337,0.0013373039025783066,0.008297914717408537,0.007529908424925861,3.9219974714789547,0.001813327166363636,0.1338071206936766,0.9750901459279525,3.9219974714789547
470,355,Kacharakanahalli Lake,0.783113365719445,114.18499760236593,11.094999313354492,2022,10.488330149995624,6.220773588238885,0.0112984310150146,0.8337218735364528,892.6427707531608,2.5099350189592498,0.0083324378356337,0.0013373039025783066,0.008297914717408537,0.006525243438111154,8.688642254935967,0.001813327166363636,0.1338071206936766,0.9750901459279525,8.688642254935967
471,517,Kacharakanahalli Lake,0.9271773108882436,60.82999871019274,5.019999980926514,2023,10.488330149995624,6.220773588238885,0.0112984310150146,0.8337218735364528,892.6427707531608,2.5099350189592498,0.0083324378356337,0.0013373039025783066,0.008297914717408537,0.00772564730558631,4.654430082974479,0.001813327166363636,0.1338071206936766,0.9750901459279525,4.654430082974479
472,679,Kacharakanahalli Lake,1.0,83.36999793257564,4.539999961853027,2024,10.488330149995624,6.220773588238885,0.0112984310150146,0.8337218735364528,892.6427707531608,2.5099350189592498,0.0083324378356337,0.0013373039025783066,0.008297914717408537,0.0083324378356337,4.539999961853027,0.001813327166363636,0.1338071206936766,0.9750901459279525,4.539999961853027
473,841,Kacharakanahalli Lake,1.0,101.86999773513526,4.84499979019165,2025,10.488330149995624,6.220773588238885,0.0112984310150146,0.8337218735364528,892.6427707531608,2.5099350189592498,0.0083324378356337,0.0013373039025783066,0.008297914717408537,0.0083324378356337,4.84499979019165,0.001813327166363636,0.1338071206936766,0.9750901459279525,4.84499979019165
474,99,Kadiranpalaya Kere,0.539945148936301,76.81999846175313,7.144999980926514,2020,6.550585236270261,4.8598796139646065,1.5125770313262938,1.779501473710303,892.0808792447511,3.9253598418020097,0.0083335554227232,0.0017112446473679435,0.008299023068611201,0.004499662823891196,3.857908078851234,0.310598444156383,0.36540974618910493,0.5389034424820802,3.857908078851234
475,261,Kadiranpalaya Kere,0.4692222880817177,63.28999811597168,5.569999694824219,2021,6.550585236270261,4.8598796139646065,1.5125770313262938,1.779501473710303,892.0808792447511,3.9253598418020097,0.0083335554227232,0.0017112446473679435,0.008299023068611201,0.003910289943305985,2.613568001419889,0.310598444156383,0.36540974618910493,0.5389034424820802,2.613568001419889
476,423,Kadiranpalaya Kere,0.4577699019376001,97.71999745536596,8.40999984741211,2022,6.550585236270261,4.8598796139646065,1.5125770313262938,1.779501473710303,892.0808792447511,3.9253598418020097,0.0083335554227232,0.0017112446473679435,0.008299023068611201,0.0038148508486515547,3.849844805445073,0.310598444156383,0.36540974618910493,0.5389034424820802,3.849844805445073
477,585,Kadiranpalaya Kere,0.512808306895694,70.4099979000166,6.529999732971191,2023,6.550585236270261,4.8598796139646065,1.5125770313262938,1.779501473710303,892.0808792447511,3.9253598418020097,0.0083335554227232,0.0017112446473679435,0.008299023068611201,0.004273516446748114,3.3486381070942906,0.310598444156383,0.36540974618910493,0.5389034424820802,3.3486381070942906
478,747,Kadiranpalaya Kere,0.5405808807496109,84.55499797128141,7.349999904632568,2024,6.550585236270261,4.8598796139646065,1.5125770313262938,1.779501473710303,892.0808792447511,3.9253598418020097,0.0083335554227232,0.0017112446473679435,0.008299023068611201,0.004504960730191403,3.9732694219558296,0.310598444156383,0.36540974618910493,0.5389034424820802,3.9732694219558296
479,909,Kadiranpalaya Kere,0.5141565497268197,97.16499748453498,7.514999866485596,2025,6.550585236270261,4.8598796139646065,1.5125770313262938,1.779501473710303,892.0808792447511,3.9253598418020097,0.0083335554227232,0.0017112446473679435,0.008299023068611201,0.004284752103104588,3.8638864025497446,0.310598444156383,0.36540974618910493,0.5389034424820802,3.8638864025497446
480,84,Kaggadasapura Lake,0.2342768164814712,76.81999846175313,7.144999980926514,2020,22.61287314362771,11.792143982959823,1.7003716613510227,6.469276643350138,885.0517538815403,2.017095518326401,0.0083336411044001,0.0007061124755326136,0.008299108042152744,0.0019523789076379874,1.673907849291636,0.14407311619024935,0.5481441891143348,0.7908991196641052,1.673907849291636
481,246,Kaggadasapura Lake,0.1846855977543136,63.28999811597168,5.569999694824219,2021,22.61287314362771,11.792143982959823,1.7003716613510227,6.469276643350138,885.0517538815403,2.017095518326401,0.0083336411044001,0.0007061124755326136,0.008299108042152744,0.0015391034888360506,1.0286987231299551,0.14407311619024935,0.5481441891143348,0.7908991196641052,1.0286987231299551
482,408,Kaggadasapura Lake,0.2240711052143414,97.71999745536596,8.40999984741211,2022,22.61287314362771,11.792143982959823,1.7003716613510227,6.469276643350138,885.0517538815403,2.017095518326401,0.0083336411044001,0.0007061124755326136,0.008299108042152744,0.0018673281727225953,1.8844379606620738,0.14407311619024935,0.5481441891143348,0.7908991196641052,1.8844379606620738
483,570,Kaggadasapura Lake,0.3827986314580378,70.4099979000166,6.529999732971191,2023,22.61287314362771,11.792143982959823,1.7003716613510227,6.469276643350138,885.0517538815403,2.017095518326401,0.0083336411044001,0.0007061124755326136,0.008299108042152744,0.003190106409826809,2.4996749612027243,0.14407311619024935,0.5481441891143348,0.7908991196641052,2.4996749612027243
484,732,Kaggadasapura Lake,0.4951413074858267,84.55499797128141,7.349999904632568,2024,22.61287314362771,11.792143982959823,1.7003716613510227,6.469276643350138,885.0517538815403,2.017095518326401,0.0083336411044001,0.0007061124755326136,0.008299108042152744,0.0041263299525502945,3.639288562800471,0.14407311619024935,0.5481441891143348,0.7908991196641052,3.639288562800471
485,894,Kaggadasapura Lake,0.2149003998746937,97.16499748453498,7.514999866485596,2025,22.61287314362771,11.792143982959823,1.7003716613510227,6.469276643350138,885.0517538815403,2.017095518326401,0.0083336411044001,0.0007061124755326136,0.008299108042152744,0.0017909028057477656,1.6149764763660244,0.14407311619024935,0.5481441891143348,0.7908991196641052,1.6149764763660244
486,117,Kaikondrahalli Lake,0.2544820594740722,76.81999846175313,7.144999980926514,2020,5.552526634140306,16.511430729498784,10.63291109314364,3.952147559541688,882.1507210800858,2.6746205725174335,10.487353324890137,0.6347727080418715,2.4412467193643943,2.668843272550301,1.8182743100883858,0.6435829479440134,0.23921339648176979,0.2707866856577885,1.8182743100883858
487,279,Kaikondrahalli Lake,0.2158454165642664,63.28999811597168,5.569999694824219,2021,5.552526634140306,16.511430729498784,10.63291109314364,3.952147559541688,882.1507210800858,2.6746205725174335,10.487353324890137,0.6347727080418715,2.4412467193643943,2.2636471470675557,1.20225890439217,0.6435829479440134,0.23921339648176979,0.2707866856577885,1.20225890439217
488,441,Kaikondrahalli Lake,0.2094710002457606,97.71999745536596,8.40999984741211,2022,5.552526634140306,16.511430729498784,10.63291109314364,3.952147559541688,882.1507210800858,2.6746205725174335,10.487353324890137,0.6347727080418715,2.4412467193643943,2.19679639089544,1.7616510801041085,0.6435829479440134,0.23921339648176979,0.2707866856577885,1.7616510801041085
489,603,Kaikondrahalli Lake,0.2098550012288031,70.4099979000166,6.529999732971191,2023,5.552526634140306,16.511430729498784,10.63291109314364,3.952147559541688,882.1507210800858,2.6746205725174335,10.487353324890137,0.6347727080418715,2.4412467193643943,2.200823544881712,1.3703531019867532,0.6435829479440134,0.23921339648176979,0.2707866856577885,1.3703531019867532
490,765,Kaikondrahalli Lake,0.2142449004669452,84.55499797128141,7.349999904632568,2024,5.552526634140306,16.511430729498784,10.63291109314364,3.952147559541688,882.1507210800858,2.6746205725174335,10.487353324890137,0.6347727080418715,2.4412467193643943,2.246861969252774,1.5746999980000613,0.6435829479440134,0.23921339648176979,0.2707866856577885,1.5746999980000613
491,927,Kaikondrahalli Lake,0.2521657655443598,97.16499748453498,7.514999866485596,2025,5.552526634140306,16.511430729498784,10.63291109314364,3.952147559541688,882.1507210800858,2.6746205725174335,10.487353324890137,0.6347727080418715,2.4412467193643943,2.644551479705109,1.895025694398102,0.6435829479440134,0.23921339648176979,0.2707866856577885,1.895025694398102
492,5,Kalena Agrahara lake,0.8011756282974285,78.96999865118414,6.244999885559082,2020,7.359602595664928,1.4854003719733744,0.917920492007187,0.0652849058273414,914.5367732897502,7.194632432615536,0.2834692001342773,0.18956073934915704,0.2495667242622272,0.22710861452054912,5.003341707030167,0.613829252159321,0.04365714162635222,0.06573152539211038,5.003341707030167
493,167,Kalena Agrahara lake,0.7924982254957089,74.524997969158,5.784999847412109,2021,7.359602595664928,1.4854003719733744,0.917920492007187,0.0652849058273414,914.5367732897502,7.194632432615536,0.2834692001342773,0.18956073934915704,0.2495667242622272,0.22464883808910271,4.584602113567043,0.613829252159321,0.04365714162635222,0.06573152539211038,4.584602113567043
494,329,Kalena Agrahara lake,0.7579975602486457,105.51499754469842,7.734999656677246,2022,7.359602595664928,1.4854003719733744,0.917920492007187,0.0652849058273414,914.5367732897502,7.194632432615536,0.2834692001342773,0.18956073934915704,0.2495667242622272,0.21486896210741727,5.863110868285465,0.613829252159321,0.04365714162635222,0.06573152539211038,5.863110868285465
495,491,Kalena Agrahara lake,0.7640785022261963,70.2199983606115,5.464999675750732,2023,7.359602595664928,1.4854003719733744,0.917920492007187,0.0652849058273414,914.5367732897502,7.194632432615536,0.2834692001342773,0.18956073934915704,0.2495667242622272,0.21659272186585649,4.175688766914268,0.613829252159321,0.04365714162635222,0.06573152539211038,4.175688766914268
496,653,Kalena Agrahara lake,0.8408016150293601,90.87999772280456,7.404999732971191,2024,7.359602595664928,1.4854003719733744,0.917920492007187,0.0652849058273414,914.5367732897502,7.194632432615536,0.2834692001342773,0.18956073934915704,0.2495667242622272,0.23834136128398126,6.226135734774158,0.613829252159321,0.04365714162635222,0.06573152539211038,6.226135734774158
497,815,Kalena Agrahara lake,0.7585506524952141,94.41999849583954,7.704999923706055,2025,7.359602595664928,1.4854003719733744,0.917920492007187,0.0652849058273414,914.5367732897502,7.194632432615536,0.2834692001342773,0.18956073934915704,0.2495667242622272,0.21502574672415248,5.844632719602803,0.613829252159321,0.04365714162635222,0.06573152539211038,5.844632719602803
498,147,Kalkere Lake,0.0153031303253143,82.59999796561897,7.794999599456787,2020,1.4216962298295044,48.58433546233234,38.82162154685375,24.613703224709216,876.5901072389794,1.4560928829109367,2.1410727500915527,0.044060130254300826,1.1445643817309976,0.032765115330630125,0.11928789475625998,0.7988919115263164,0.5065138352141559,0.3879514103416081,0.11928789475625998
499,309,Kalkere Lake,0.0045596204921933,64.42999852448702,4.339999675750732,2021,1.4216962298295044,48.58433546233234,38.82162154685375,24.613703224709216,876.5901072389794,1.4560928829109367,2.1410727500915527,0.044060130254300826,1.1445643817309976,0.00976247918659411,0.01978875145766532,0.7988919115263164,0.5065138352141559,0.3879514103416081,0.01978875145766532
500,471,Kalkere Lake,0.0032423967944486,114.18499760236593,11.094999313354492,2022,1.4216962298295044,48.58433546233234,38.82162154685375,24.613703224709216,876.5901072389794,1.4560928829109367,2.1410727500915527,0.044060130254300826,1.1445643817309976,0.006942207421578099,0.035974390208030026,0.7988919115263164,0.5065138352141559,0.3879514103416081,0.035974390208030026
501,633,Kalkere Lake,0.0045596204921933,60.82999871019274,5.019999980926514,2023,1.4216962298295044,48.58433546233234,38.82162154685375,24.613703224709216,876.5901072389794,1.4560928829109367,2.1410727500915527,0.044060130254300826,1.1445643817309976,0.00976247918659411,0.02288929478384251,0.7988919115263164,0.5065138352141559,0.3879514103416081,0.02288929478384251
502,795,Kalkere Lake,0.0042894207593226,83.36999793257564,4.539999961853027,2024,1.4216962298295044,48.58433546233234,38.82162154685375,24.613703224709216,876.5901072389794,1.4560928829109367,2.1410727500915527,0.044060130254300826,1.1445643817309976,0.009183961901462635,0.01947397008369619,0.7988919115263164,0.5065138352141559,0.3879514103416081,0.01947397008369619
503,957,Kalkere Lake,0.020145232356418,101.86999773513526,4.84499979019165,2025,1.4216962298295044,48.58433546233234,38.82162154685375,24.613703224709216,876.5901072389794,1.4560928829109367,2.1410727500915527,0.044060130254300826,1.1445643817309976,0.043132408042589214,0.09760364654020724,0.7988919115263164,0.5065138352141559,0.3879514103416081,0.09760364654020724
504,140,Kammagondanahalli Lake,0.5155779881860271,79.80999792739749,9.220000267028809,2020,14.33450992574108,7.456641703571987,0.7289281834720787,2.9292355749915635,888.483299688016,2.8391455631367473,3.449035882949829,0.4619259929534098,1.4926874171880595,1.7782469817126905,4.753629188749345,0.09762463667211523,0.39230964753407666,0.7985563807594108,4.753629188749345
505,302,Kammagondanahalli Lake,0.4952228321605325,58.779998514801264,8.269999504089355,2021,14.33450992574108,7.456641703571987,0.7289281834720787,2.9292355749915635,888.483299688016,2.8391455631367473,3.449035882949829,0.4619259929534098,1.4926874171880595,1.7080413181777172,4.0954925763813295,0.09762463667211523,0.39230964753407666,0.7985563807594108,4.0954925763813295
506,464,Kammagondanahalli Lake,0.5071135590514434,117.69999729841948,9.09000015258789,2022,14.33450992574108,7.456641703571987,0.7289281834720787,2.9292355749915635,888.483299688016,2.8391455631367473,3.449035882949829,0.4619259929534098,1.4926874171880595,1.7490528618988255,4.6096623291570085,0.09762463667211523,0.39230964753407666,0.7985563807594108,4.6096623291570085
507,626,Kammagondanahalli Lake,0.5146078178535901,58.109998618252575,4.605000019073486,2023,14.33450992574108,7.456641703571987,0.7289281834720787,2.9292355749915635,888.483299688016,2.8391455631367473,3.449035882949829,0.4619259929534098,1.4926874171880595,1.774900829423542,2.369769011031148,0.09762463667211523,0.39230964753407666,0.7985563807594108,2.369769011031148
508,788,Kammagondanahalli Lake,0.5012986773753823,76.2749980604276,6.420000076293945,2024,14.33450992574108,7.456641703571987,0.7289281834720787,2.9292355749915635,888.483299688016,2.8391455631367473,3.449035882949829,0.4619259929534098,1.4926874171880595,1.728997126342983,3.218337546996008,0.09762463667211523,0.39230964753407666,0.7985563807594108,3.218337546996008
509,950,Kammagondanahalli Lake,0.506134178241167,97.92499818746,6.605000019073486,2025,14.33450992574108,7.456641703571987,0.7289281834720787,2.9292355749915635,888.483299688016,2.8391455631367473,3.449035882949829,0.4619259929534098,1.4926874171880595,1.7456749423411098,3.3430162569366515,0.09762463667211523,0.39230964753407666,0.7985563807594108,3.3430162569366515
510,46,Kasavanahalli Lake,0.0308981601801419,76.81999846175313,7.144999980926514,2020,6.781814232629147,13.04400757321826,10.355023122274362,2.0931424827585645,884.9298001783186,5.745331581654417,0.1167057007551193,0.008940220089542001,0.11038301245802896,0.003605991435867383,0.22076735389777824,0.7932447613649956,0.16034481909240483,0.16801369873530692,0.22076735389777824
511,208,Kasavanahalli Lake,0.0292792170090408,63.28999811597168,5.569999694824219,2021,6.781814232629147,13.04400757321826,10.355023122274362,2.0931424827585645,884.9298001783186,5.745331581654417,0.1167057007551193,0.008940220089542001,0.11038301245802896,0.0034170515386013145,0.16308522980504933,0.7932447613649956,0.16034481909240483,0.16801369873530692,0.16308522980504933
512,370,Kasavanahalli Lake,0.0254146429877027,97.71999745536596,8.40999984741211,2022,6.781814232629147,13.04400757321826,10.355023122274362,2.0931424827585645,884.9298001783186,5.745331581654417,0.1167057007551193,0.008940220089542001,0.11038301245802896,0.0029660337193210223,0.21373714364861293,0.7932447613649956,0.16034481909240483,0.16801369873530692,0.21373714364861293
513,532,Kasavanahalli Lake,0.0198789018220022,70.4099979000166,6.529999732971191,2023,6.781814232629147,13.04400757321826,10.355023122274362,2.0931424827585645,884.9298001783186,5.745331581654417,0.1167057007551193,0.008940220089542001,0.11038301245802896,0.0023199811673789844,0.1298092235894349,0.7932447613649956,0.16034481909240483,0.16801369873530692,0.1298092235894349
514,694,Kasavanahalli Lake,0.0276326258520955,84.55499797128141,7.349999904632568,2024,6.781814232629147,13.04400757321826,10.355023122274362,2.0931424827585645,884.9298001783186,5.745331581654417,0.1167057007551193,0.008940220089542001,0.11038301245802896,0.0032248849637728305,0.20309979737764935,0.7932447613649956,0.16034481909240483,0.16801369873530692,0.20309979737764935
515,856,Kasavanahalli Lake,0.0299704166551466,97.16499748453498,7.514999866485596,2025,6.781814232629147,13.04400757321826,10.355023122274362,2.0931424827585645,884.9298001783186,5.745331581654417,0.1167057007551193,0.008940220089542001,0.11038301245802896,0.0034977184776617824,0.22522767716194436,0.7932447613649956,0.16034481909240483,0.16801369873530692,0.22522767716194436
516,56,Kattigenahalli Lake,0.3105529242395872,76.63999837357551,5.634999752044678,2020,12.506546057410604,5.4566227068762645,3.716066679496515,1.4050742166885668,906.047589229806,2.7599784267829506,0.1582567244768142,0.02894963361523905,0.14691605101916985,0.0491470885668533,1.7499656510868233,0.6797737613796194,0.2570278382155724,0.2738327099404376,1.7499656510868233
517,218,Kattigenahalli Lake,0.2548614543077013,68.31499877944589,5.489999771118164,2021,12.506546057410604,5.4566227068762645,3.716066679496515,1.4050742166885668,906.047589229806,2.7599784267829506,0.1582567244768142,0.02894963361523905,0.14691605101916985,0.04033353895413405,1.3991893258161225,0.6797737613796194,0.2570278382155724,0.2738327099404376,1.3991893258161225
518,380,Kattigenahalli Lake,0.2747247350181259,140.86449695471674,12.074999809265137,2022,12.506546057410604,5.4566227068762645,3.716066679496515,1.4050742166885668,906.047589229806,2.7599784267829506,0.1582567244768142,0.02894963361523905,0.14691605101916985,0.04347703669672934,3.3173011229442855,0.6797737613796194,0.2570278382155724,0.2738327099404376,3.3173011229442855
519,542,Kattigenahalli Lake,0.2567676662256697,57.394998490810394,5.295000076293945,2023,12.506546057410604,5.4566227068762645,3.716066679496515,1.4050742166885668,906.047589229806,2.7599784267829506,0.1582567244768142,0.02894963361523905,0.14691605101916985,0.0406352098084304,1.3595848122547394,0.6797737613796194,0.2570278382155724,0.2738327099404376,1.3595848122547394
520,704,Kattigenahalli Lake,0.2696568511589216,79.0699983201921,6.429999828338623,2024,12.506546057410604,5.4566227068762645,3.716066679496515,1.4050742166885668,906.047589229806,2.7599784267829506,0.1582567244768142,0.02894963361523905,0.14691605101916985,0.04267500999714274,1.7338935066621994,0.6797737613796194,0.2570278382155724,0.2738327099404376,1.7338935066621994
521,866,Kattigenahalli Lake,0.3936189479306397,105.9899979783222,9.279999732971191,2025,12.506546057410604,5.4566227068762645,3.716066679496515,1.4050742166885668,906.047589229806,2.7599784267829506,0.1582567244768142,0.02894963361523905,0.14691605101916985,0.06229284539151271,3.6527837316887375,0.6797737613796194,0.2570278382155724,0.2738327099404376,3.6527837316887375
522,160,Kempambudhi Kere,0.4106227961322505,78.03999843634665,6.565000057220459,2020,5.708370368684432,7.058608855139045,4.977343562665453,4.129074412234438,876.6119084561677,3.448942591305432,0.0166692100465297,0.002358202354684089,0.016531803633192534,0.006844757638621827,2.6957386801042493,0.7041475436919681,0.584142438328937,0.4529272817024145,2.6957386801042493
523,322,Kempambudhi Kere,0.3960849479672199,68.39499835297465,5.554999828338623,2021,5.708370368684432,7.058608855139045,4.977343562665453,4.129074412234438,876.6119084561677,3.448942591305432,0.0166692100465297,0.002358202354684089,0.016531803633192534,0.006602423193934375,2.2002518179654187,0.7041475436919681,0.584142438328937,0.4529272817024145,2.2002518179654187
524,484,Kempambudhi Kere,0.3970340701060313,105.12999767344444,8.84999942779541,2022,5.708370368684432,7.058608855139045,4.977343562665453,4.129074412234438,876.6119084561677,3.448942591305432,0.0166692100465297,0.002358202354684089,0.016531803633192534,0.006618244310226035,3.5137512932536596,0.7041475436919681,0.584142438328937,0.4529272817024145,3.5137512932536596
525,646,Kempambudhi Kere,0.4102542050103819,70.91499849408865,5.704999923706055,2023,5.708370368684432,7.058608855139045,4.977343562665453,4.129074412234438,876.6119084561677,3.448942591305432,0.0166692100465297,0.002358202354684089,0.016531803633192534,0.006838613515790113,2.340500208284317,0.7041475436919681,0.584142438328937,0.4529272817024145,2.340500208284317
526,808,Kempambudhi Kere,0.4297833912840485,78.6149985678494,10.074999809265137,2024,5.708370368684432,7.058608855139045,4.977343562665453,4.129074412234438,876.6119084561677,3.448942591305432,0.0166692100465297,0.002358202354684089,0.016531803633192534,0.007164149623823667,4.330067585212112,0.7041475436919681,0.584142438328937,0.4529272817024145,4.330067585212112
527,970,Kempambudhi Kere,0.370695162855844,93.39999744854867,9.050000190734863,2025,5.708370368684432,7.058608855139045,4.977343562665453,4.129074412234438,876.6119084561677,3.448942591305432,0.0166692100465297,0.002358202354684089,0.016531803633192534,0.006179195532876598,3.3547912945498792,0.7041475436919681,0.584142438328937,0.4529272817024145,3.3547912945498792
528,158,Kenchanahalli Lake,0.9649416513333108,78.03999843634665,6.565000057220459,2020,5.75731653993681,1.5453444912689804,0.0,0.9728371512219796,803.8177601060304,3.9896550334023937,3.8344247341156006,2.4653218342562524,1.5757621423262425,3.6999961348507986,6.334841996217589,0.0,0.625480179267718,0.9898253744401432,6.334841996217589
529,320,Kenchanahalli Lake,0.9344879171107964,68.39499835297465,5.554999828338623,2021,5.75731653993681,1.5453444912689804,0.0,0.9728371512219796,803.8177601060304,3.9896550334023937,3.8344247341156006,2.4653218342562524,1.5757621423262425,3.5832235831018067,5.191080219134991,0.0,0.625480179267718,0.9898253744401432,5.191080219134991
530,482,Kenchanahalli Lake,0.8105319420168765,105.12999767344444,8.84999942779541,2022,5.75731653993681,1.5453444912689804,0.0,0.9728371512219796,803.8177601060304,3.9896550334023937,3.8344247341156006,2.4653218342562524,1.5757621423262425,3.107923726260263,7.17320722305926,0.0,0.625480179267718,0.9898253744401432,7.17320722305926
531,644,Kenchanahalli Lake,0.9201027206851324,70.91499849408865,5.704999923706055,2023,5.75731653993681,1.5453444912689804,0.0,0.9728371512219796,803.8177601060304,3.9896550334023937,3.8344247341156006,2.4653218342562524,1.5757621423262425,3.5280646301221297,5.249185951310414,0.0,0.625480179267718,0.9898253744401432,5.249185951310414
532,806,Kenchanahalli Lake,0.8973868275465914,78.6149985678494,10.074999809265137,2024,5.75731653993681,1.5453444912689804,0.0,0.9728371512219796,803.8177601060304,3.9896550334023937,3.8344247341156006,2.4653218342562524,1.5757621423262425,3.440962247614181,9.041172116368955,0.0,0.625480179267718,0.9898253744401432,9.041172116368955
533,968,Kenchanahalli Lake,0.8997367475264404,93.39999744854867,9.050000190734863,2025,5.75731653993681,1.5453444912689804,0.0,0.9728371512219796,803.8177601060304,3.9896550334023937,3.8344247341156006,2.4653218342562524,1.5757621423262425,3.4499728389081064,8.142617736725452,0.0,0.625480179267718,0.9898253744401432,8.142617736725452
534,137,Kengeri Lake,0.4859596899796331,76.58999805338681,6.224999904632568,2020,8.908438189366658,9.77527636604458,0.012917671585083,6.0685553874994405,789.0215633423177,2.599965546169692,0.0083357477560639,0.0008518663596451278,0.00830119728065206,0.004050837395285235,3.0250990237784885,0.0013201131068620601,0.6201720994368278,0.9962377455563224,3.0250990237784885
535,299,Kengeri Lake,0.4064547641209485,91.11499709263444,10.389999389648438,2021,8.908438189366658,9.77527636604458,0.012917671585083,6.0685553874994405,789.0215633423177,2.599965546169692,0.0083357477560639,0.0008518663596451278,0.00830119728065206,0.0033881043879626783,4.223064751136355,0.0013201131068620601,0.6201720994368278,0.9962377455563224,4.223064751136355
536,461,Kengeri Lake,0.4015550169417591,103.65999781433491,8.96500015258789,2022,8.908438189366658,9.77527636604458,0.012917671585083,6.0685553874994405,789.0215633423177,2.599965546169692,0.0083357477560639,0.0008518663596451278,0.00830119728065206,0.00334726133140847,3.5999407881553034,0.0013201131068620601,0.6201720994368278,0.9962377455563224,3.5999407881553034
537,623,Kengeri Lake,0.5547251072875675,62.49999810196459,5.815000057220459,2023,8.908438189366658,9.77527636604458,0.012917671585083,6.0685553874994405,789.0215633423177,2.599965546169692,0.0083357477560639,0.0008518663596451278,0.00830119728065206,0.004624048568304647,3.2257265306188305,0.0013201131068620601,0.6201720994368278,0.9962377455563224,3.2257265306188305
538,785,Kengeri Lake,0.617543245260762,78.37999894283712,8.875,2024,8.908438189366658,9.77527636604458,0.012917671585083,6.0685553874994405,789.0215633423177,2.599965546169692,0.0083357477560639,0.0008518663596451278,0.00830119728065206,0.005147684720954815,5.480696301689263,0.0013201131068620601,0.6201720994368278,0.9962377455563224,5.480696301689263
