name,impervious_fraction,max_3day_rain_mm,peak_30min_intensity_mm,year,lat,lon,potential_ha,static_total_ha,static_water_ha,static_weed_ha,buffer_total_ha,buffer_water_ha,buffer_weed_ha,in_build_ha,out_build_ha,in_green_ha,out_green_ha,flow_accumulation_km2,flow_direction_code,encroachment_pct,sar_flood_freq_pct
Doddanekundi Lake,0.0,63.28999811597168,5.569999694824219,2021,12.97538679399143,77.68804390617512,38.04355931065581,34.17319339518529,0.0,34.17319339518529,38.941239453154914,0.0,38.941239453154914,0.0,1.8221391299707743,11.74851990379183,6.794089733650356,0.0166676118969917,4,2.297319246631836,28.274660219767828
Doddanekundi Lake,0.0,97.71999745536596,8.40999984741211,2022,12.97538679399143,77.68804390617512,38.04355931065581,35.16846129318537,0.1646621208190918,35.042543261874336,39.31478990047081,0.1646621208190918,39.18887186915977,0.2295389040718826,1.994550384383856,10.85383723055671,6.042314678260954,0.0166676118969917,4,2.297319246631836,28.274660219767828
Doddanekundi Lake,0.0,70.4099979000166,6.529999732971191,2023,12.97538679399143,77.68804390617512,38.04355931065581,14.994201460687975,0.0,14.994201460687975,17.43727514918608,0.0,17.43727514918608,2.245457423101687,1.7734858279927568,3.6445017734273257,4.925769611179128,0.0166676118969917,4,2.297319246631836,28.274660219767828
Doddanekundi Lake,0.0,84.55499797128141,7.349999904632568,2024,12.97538679399143,77.68804390617512,38.04355931065581,25.34085706313489,2.576480397796631,22.812806716760377,27.984340205583756,2.576480397796631,25.45628985920925,0.6538557984924317,4.130662248439415,7.660110620859178,2.749539446034152,0.0166676118969917,4,2.297319246631836,28.274660219767828
Doddanekundi Lake,0.0,97.16499748453498,7.514999866485596,2025,12.97538679399143,77.68804390617512,38.04355931065581,32.56700793836107,14.422411120605467,19.08413579175463,36.150523223078096,14.422411120605467,22.667651076471657,2.115039935218961,2.9588147776914107,6.834504798694684,5.260872348749499,0.0166676118969917,4,2.297319246631836,28.274660219767828
Doddathogur Lake,0.4299107060551495,66.52499807905406,6.309999942779541,2020,12.85746345629954,77.65968275948435,5.501957242000803,4.771643882254806,3.330550948546167,1.5196805353531182,8.75719053947299,4.770817060011322,4.1123493309021,0.0471979468820609,2.051700273078469,1.9037240181447943,3.4369523528723622,4.3773980140686035,2,20.81352353848716,32.58493039630026
Doddathogur Lake,0.406766797155868,78.96499759331346,5.670000076293945,2021,12.85746345629954,77.65968275948435,5.501957242000803,4.917493161022709,3.144988389686136,1.830039421602137,10.117838279804904,4.482535453904096,5.770969213840261,0.0215469679350011,1.413463736572265,2.273062451267617,5.034540635214412,4.3773980140686035,2,20.81352353848716,32.58493039630026
Doddathogur Lake,0.4271360180923174,111.43999750632791,8.09999942779541,2022,12.85746345629954,77.65968275948435,5.501957242000803,4.862504550431196,3.110216615418079,1.7813592660372866,9.370345935309915,4.112398484521006,5.296709203871185,0.1431145420986998,1.9720495130591296,1.9364428258469524,4.268807375760544,4.3773980140686035,2,20.81352353848716,32.58493039630026
Doddathogur Lake,0.660258970876531,63.59999836515635,4.654999732971191,2023,12.85746345629954,77.65968275948435,5.501957242000803,1.5408849565304026,0.0,1.5408849565304026,2.542492952680401,0.1387812010940851,2.4037117515863153,2.794764299480964,4.762446045262951,1.599405357247147,0.7765223527467018,4.3773980140686035,2,20.81352353848716,32.58493039630026
Doddathogur Lake,0.7149200164699084,96.47499763779342,7.039999961853027,2024,12.85746345629954,77.65968275948435,5.501957242000803,0.9627291592915852,0.0,0.9627291592915852,2.0967392475322644,0.113472243269378,1.9832670042628864,2.845380180649103,4.665982456021777,0.711121168942919,0.802140260258095,4.3773980140686035,2,20.81352353848716,32.58493039630026
Doddathogur Lake,0.6026972548103808,99.87499761022627,8.489999771118164,2025,12.85746345629954,77.65968275948435,5.501957242000803,3.83007568706737,1.8794537404019225,1.9700028342692064,8.344455772172516,2.038641846184824,6.325194813591452,1.0189030568021888,2.0764758884624404,2.229590019591089,4.978721907402485,4.3773980140686035,2,20.81352353848716,32.58493039630026
Doddkammanahalli Lake,0.2457903146509343,66.52499807905406,6.309999942779541,2020,12.855596811258197,77.60374142364677,4.814579989731731,3.319546072609096,0.5135968482971192,2.815639750892789,6.47606181713927,0.5135968482971192,5.97215549542296,0.3729129206130084,0.6785966000067022,2.7996025187174474,5.01792588746314,2.76820707321167,16,30.959995971345823,29.743701339523277
Doddkammanahalli Lake,0.2840431415929206,78.96499759331346,5.670000076293945,2021,12.855596811258197,77.60374142364677,4.814579989731731,3.6573446972596417,1.6667660400390625,2.0002691906678436,6.4939212406263165,1.6667660400390625,4.83684573403452,0.954343655500225,0.7155720138609645,0.444392747928395,4.32321183737063,2.76820707321167,16,30.959995971345823,29.743701339523277
Doddkammanahalli Lake,0.3185502704031468,111.43999750632791,8.09999942779541,2022,12.855596811258197,77.60374142364677,4.814579989731731,0.93606403628181,0.8876117672998766,0.0484522689819336,1.8937129481566184,0.8915259719848633,1.0021869761717552,2.115341174265544,2.164960869329116,0.1559592052594353,2.199972912313424,2.76820707321167,16,30.959995971345823,29.743701339523277
Doddkammanahalli Lake,0.3376597836774831,63.59999836515635,4.654999732971191,2023,12.855596811258197,77.60374142364677,4.814579989731731,3.234234527875115,3.0678623480075013,0.2148246891754748,4.6623109445788815,3.1203430801391603,1.5904203737475828,1.4025739882764627,1.1359878025189567,0.2127723793478573,3.025714502363018,2.76820707321167,16,30.959995971345823,29.743701339523277
Doddkammanahalli Lake,0.3555186823992137,96.47499763779342,7.039999961853027,2024,12.855596811258197,77.60374142364677,4.814579989731731,3.733693447122013,3.6909415805682015,0.0427518665538114,4.366655470560111,3.827748693847656,0.5389067767124549,1.5678439626297294,3.314443757255404,0.0,0.901675494444604,2.76820707321167,16,30.959995971345823,29.743701339523277
Doddkammanahalli Lake,0.3576941986234025,99.87499761022627,8.489999771118164,2025,12.855596811258197,77.60374142364677,4.814579989731731,3.929212950331744,3.929212950331744,0.0,5.753914135966582,4.125835058052213,1.628079077914369,2.5305469238640277,2.1912991756543936,0.0009120517865349,2.221823493882721,2.76820707321167,16,30.959995971345823,29.743701339523277
Dore Kere,0.2558164541212105,78.03999843634665,6.565000057220459,2020,12.902693608493903,77.55080031154503,8.915712450459797,7.776851728988347,6.132619156341553,1.7701862256008971,10.088542014764524,6.132961112213135,4.081534555505492,0.0582081707973106,1.3096497858503755,3.497550504536348,3.617313582012701,7.544248104095459,32,1.162839941105091,51.76033126238095
Dore Kere,0.2042126089481071,68.39499835297465,5.554999828338623,2021,12.902693608493903,77.55080031154503,8.915712450459797,7.383223401184081,5.977599446563721,1.4443788374328612,10.446496986161776,5.987630124664307,4.497621744309968,0.3875103196776147,0.7432185305995568,1.5075267621268478,4.213270731964111,7.544248104095459,32,1.162839941105091,51.76033126238095
Dore Kere,0.2404677126504226,105.12999767344444,8.84999942779541,2022,12.902693608493903,77.55080031154503,8.915712450459797,7.488470342024262,5.8128913418579105,2.585976331098968,10.660866570192228,5.813233297729492,5.758372559266933,0.0754578666836607,0.987716177251479,4.768143448827406,4.058706585618561,7.544248104095459,32,1.162839941105091,51.76033126238095
Dore Kere,0.319696834706097,70.91499849408865,5.704999923706055,2023,12.902693608493903,77.55080031154503,8.915712450459797,8.419042457553637,5.811485628524481,6.888224870273365,10.446569788932052,5.813233402252197,8.91575220165178,0.0097266904643937,0.7637362447282379,3.614084479097853,4.215663007656919,7.544248104095459,32,1.162839941105091,51.76033126238095
Dore Kere,0.3087259868693909,78.6149985678494,10.074999809265137,2024,12.902693608493903,77.55080031154503,8.915712450459797,8.285984197124405,6.431107142788756,5.8056707053031165,10.556754128322227,6.4333108543396,8.076440636500939,0.0640593884187586,1.411207481761259,5.100257520057826,3.214263228227204,7.544248104095459,32,1.162839941105091,51.76033126238095
Dore Kere,0.3118995757283428,93.39999744854867,9.050000190734863,2025,12.902693608493903,77.55080031154503,8.915712450459797,8.48864938968733,6.626097337290445,8.459583190956861,11.14905721976785,6.636773867797851,11.110302359843532,0.0270903564064175,0.8830792381944842,5.465807220034129,3.917550851655847,7.544248104095459,32,1.162839941105091,51.76033126238095
Dubasi Palya Kere,0.7293505839277054,76.58999805338681,6.224999904632568,2020,12.930906716779104,77.4948486538195,4.0859105861110345,0.6600139107618144,0.0,0.6600139107618144,2.1685536872385067,0.0,2.1685536872385067,0.0,1.0902203961720185,3.1402821349708714,1.866071252959008,0.0250057429075241,4,12.847969210650662,11.322802381655196
Dubasi Palya Kere,0.724285372012017,91.11499709263444,10.389999389648438,2021,12.930906716779104,77.4948486538195,4.0859105861110345,2.287162632530064,0.0,2.287162632530064,4.602475010609346,0.0,4.602475010609346,0.0,0.4209388452178357,3.4178043527999593,3.359982510423847,0.0250057429075241,4,12.847969210650662,11.322802381655196
Dubasi Palya Kere,0.6773284923545716,103.65999781433491,8.96500015258789,2022,12.930906716779104,77.4948486538195,4.0859105861110345,3.307441278369381,0.0,3.307441278369381,6.104932669602936,0.0,6.104932669602936,0.0,0.4340461642545811,3.4635072427936646,3.821493689524332,0.0250057429075241,4,12.847969210650662,11.322802381655196
Dubasi Palya Kere,0.7446506570338567,62.49999810196459,5.815000057220459,2023,12.930906716779104,77.4948486538195,4.0859105861110345,3.18993670949001,0.0,3.18993670949001,5.3104330239928,0.0,5.3104330239928,0.0,0.8346188284092323,3.4097123626110615,3.090893716586244,0.0250057429075241,4,12.847969210650662,11.322802381655196
Dubasi Palya Kere,0.7830313864980931,78.37999894283712,8.875,2024,12.930906716779104,77.4948486538195,4.0859105861110345,0.3003182395935058,0.0,0.3003182395935058,1.1510091390931374,0.0,1.1510091390931374,2.7817603164014644,1.973467684451832,0.0588100154173608,0.98263237991333,0.0250057429075241,4,12.847969210650662,11.322802381655196
Dubasi Palya Kere,0.704703367183325,102.7549975151196,8.324999809265137,2025,12.930906716779104,77.4948486538195,4.0859105861110345,2.9586479467474245,2.6804416580349795,0.2782062887124454,5.567553317173976,2.7222316078186033,2.8453217093553733,0.3679788880681056,0.6253291597523407,0.437007291801303,2.581286311603621,0.0250057429075241,4,12.847969210650662,11.322802381655196
Gantiganahalli Lake,0.0097659187237398,72.05499899107963,7.204999923706055,2020,13.138236915569406,77.57742306465795,19.928855241875755,0.8723625954871084,0.1258376586914062,0.7465249367957022,2.0750019783319216,0.1258376586914062,1.949164319640515,5.24490108748193,2.454558014616125,0.8928626241616643,4.637580539499919,0.6829474568367004,128,10.683118715082172,67.90673854867453
Gantiganahalli Lake,0.0059172505654841,68.73999839555472,9.994999885559082,2021,13.138236915569406,77.57742306465795,19.928855241875755,3.3686748946993954,2.113832154038373,1.254842740661023,4.4444159266572845,2.1198677696228025,2.3245481570344815,0.743404853623334,0.4021078930604224,2.074707446633133,6.888140172819253,0.6829474568367004,128,10.683118715082172,67.90673854867453
Gantiganahalli Lake,0.0016603903298376,127.49449767544866,10.699999809265137,2022,13.138236915569406,77.57742306465795,19.928855241875755,15.206725878251016,12.40372649179795,2.938515683602725,18.524864510925887,12.409420468902589,6.250960339172963,0.7728241479791379,0.1146762359230191,3.600958150338564,8.698752013112985,0.6829474568367004,128,10.683118715082172,67.90673854867453
Gantiganahalli Lake,0.001632768309563,60.35999889485538,6.355000019073486,2023,13.138236915569406,77.57742306465795,19.928855241875755,17.08836048861335,14.254304179528926,2.979252462343701,20.64461643975351,14.277611514282226,6.512201078730564,1.4417089077669032,0.0728450167218376,2.59627700875675,9.02220765260286,0.6829474568367004,128,10.683118715082172,67.90673854867453
Gantiganahalli Lake,0.0016603903298376,77.57499824557453,5.179999828338623,2024,13.138236915569406,77.57742306465795,19.928855241875755,15.554054480456182,12.571162156351129,3.08936925815657,18.53514388481289,12.573971186065672,6.067649632798738,2.5089845606246652,0.5764204251726937,2.419422732122084,5.478804130329803,0.6829474568367004,128,10.683118715082172,67.90673854867453
Gantiganahalli Lake,0.0004849199114867,99.66999763716012,8.434999465942383,2025,13.138236915569406,77.57742306465795,19.928855241875755,17.026745054527723,12.987395931680716,4.452769074150534,21.571359906670057,12.990204961395264,8.997383926292875,2.0623160268028107,0.1804230519044165,4.229076839779124,9.786144879575252,0.6829474568367004,128,10.683118715082172,67.90673854867453
Garudacharpalya Lake,0.9279515008568427,76.81999846175313,7.144999980926514,2020,12.99079880972868,77.69592357748239,1.1024244912270942,0.4565425681798598,0.4517188685548071,0.0048236996250526,0.6786985079597025,0.4648985824584961,0.2137999255012063,0.3708172117913937,1.5551684695673922,0.0048236996250526,0.2673921689441157,0.1166653484106063,2,24.074079289612925,12.056699204103095
Garudacharpalya Lake,0.9396985387606184,63.28999811597168,5.569999694824219,2021,12.99079880972868,77.69592357748239,1.1024244912270942,0.6748244721506156,0.5268850161982517,0.1479394559523638,1.3300875879803826,0.5520670265197754,0.7780205614606073,0.1336204338402841,1.0854084121883616,0.1827688266649433,0.8042278877527574,0.1166653484106063,2,24.074079289612925,12.056699204103095
Garudacharpalya Lake,0.9326503160183532,97.71999745536596,8.40999984741211,2022,12.99079880972868,77.69592357748239,1.1024244912270942,0.6689752661521762,0.5172376304476868,0.1517376357044893,1.2834458632226082,0.5617524688720703,0.7216933943505381,0.3988099963408825,1.2834081148424332,0.143647527474796,0.7320245081015194,0.1166653484106063,2,24.074079289612925,12.056699204103095
Garudacharpalya Lake,0.9295177725773464,70.4099979000166,6.529999732971191,2023,12.99079880972868,77.69592357748239,1.1024244912270942,0.512375919048833,0.3416853016034294,0.1706906174454035,1.1232000899999282,0.3583593765258789,0.7648407134740494,0.3536875139782476,1.234601426469391,0.1907070805867513,0.9232631937034456,0.1166653484106063,2,24.074079289612925,12.056699204103095
Garudacharpalya Lake,0.9263852291363396,84.55499797128141,7.349999904632568,2024,12.99079880972868,77.69592357748239,1.1024244912270942,0.6486928896436503,0.4525164483762255,0.1961764412674249,1.192745066097484,0.470861718268301,0.721883347829183,0.3257707257558785,1.5969865739201563,0.099740491733925,0.5252512871147604,0.1166653484106063,2,24.074079289612925,12.056699204103095
Garudacharpalya Lake,0.9396985387606184,97.16499748453498,7.514999866485596,2025,12.99079880972868,77.69592357748239,1.1024244912270942,0.764765528046851,0.536570376916025,0.2281951511308259,1.4497306284347231,0.5967718028019924,0.8529588256327312,0.0096853950500488,1.1577261945926438,0.2713805271881702,0.9126284797937728,0.1166653484106063,2,24.074079289612925,12.056699204103095
Goshala Lake,0.7832318374591946,76.81999846175313,7.144999980926514,2020,12.98677031608552,77.6979247502631,1.2665642587788897,1.0727396142967074,0.0,1.0727396142967074,2.307323620539647,0.0,2.307323620539647,0.0096855415344238,1.4164042824659162,1.1890799036153157,1.5043362101566091,0.0166669189929962,1,32.34721029104627,9.097815514914268
Goshala Lake,0.770081903024608,63.28999811597168,5.569999694824219,2021,12.98677031608552,77.6979247502631,1.2665642587788897,1.0918826977748497,0.0,1.0918826977748497,2.2353082351834166,0.0,2.2353082351834166,0.0,1.229682959056181,1.2375076242574057,1.5739198225672106,0.0166669189929962,1,32.34721029104627,9.097815514914268
Goshala Lake,0.8012584874197325,97.71999745536596,8.40999984741211,2022,12.98677031608552,77.6979247502631,1.2665642587788897,0.932774353844138,0.4979504783899643,0.4445094169885971,1.968178697396072,0.5036478630065918,1.4742163759239044,0.4804024818121219,1.8373260079626947,0.1607038899171118,0.9992453585187128,0.0166669189929962,1,32.34721029104627,9.097815514914268
Goshala Lake,0.7425567133148464,70.4099979000166,6.529999732971191,2023,12.98677031608552,77.6979247502631,1.2665642587788897,0.6640099998892989,0.6452087085080614,0.0188012913812375,1.4425764803777956,0.6586165374755859,0.7839599429022097,0.6446010012667787,1.2661074289478975,0.0012534239316454,1.1222328723294128,0.0166669189929962,1,32.34721029104627,9.097815514914268
Goshala Lake,0.742050001689039,84.55499797128141,7.349999904632568,2024,12.98677031608552,77.6979247502631,1.2665642587788897,0.8178769697151932,0.7447986634138518,0.0730783063013413,1.2017666157232547,0.7651572807312012,0.4366093349920534,0.7051071877243941,1.6267509244671992,0.0754711939882764,0.3495912134836235,0.0166669189929962,1,32.34721029104627,9.097815514914268
Goshala Lake,0.734777922113817,97.16499748453498,7.514999866485596,2025,12.98677031608552,77.6979247502631,1.2665642587788897,0.6686437225281957,0.6491586970759373,0.0479718883080576,1.396275517162248,0.6586163375854492,0.766715779766008,0.6183930132129146,1.0986042874564377,0.0297402867874444,1.2061742623273064,0.0166669189929962,1,32.34721029104627,9.097815514914268
Gottigere Tank,0.3329513017240585,78.96999865118414,6.244999885559082,2020,12.852978396088687,77.59026096996043,12.004251310873595,0.0696200963248458,0.0,0.0696200963248458,1.471253711425183,0.0,1.471253711425183,6.352123660089829,4.950515035095217,0.0742945201260435,2.1453357217287548,0.0083378171548247,128,19.46881185625712,32.258451561563696
Gottigere Tank,0.2954650901973557,74.524997969158,5.784999847412109,2021,12.852978396088687,77.59026096996043,12.004251310873595,8.26475030428718,4.303883425795611,5.230337998944451,10.493275477528291,4.322010465240479,7.440736132740695,0.5663099277122348,2.41195967710308,3.3047579998898975,3.679909589218438,0.0083378171548247,128,19.46881185625712,32.258451561563696
Gottigere Tank,0.3092950441384778,105.51499754469842,7.734999656677246,2022,12.852978396088687,77.59026096996043,12.004251310873595,7.435192441947786,0.0775252235412597,7.357667218406526,10.192366721574372,0.0775252235412597,10.114841498033112,0.3326354437136182,2.406145065098183,4.668348604182825,4.308580683877983,0.0083378171548247,128,19.46881185625712,32.258451561563696
Gottigere Tank,0.2863332032582278,70.2199983606115,5.464999675750732,2023,12.852978396088687,77.59026096996043,12.004251310873595,1.3420522791963465,0.0096905975341796,1.3323616816621666,3.4208109643913724,0.0096905975341796,3.411120366857193,0.0303255476110121,2.210777411609724,5.911831724389768,4.708059468509449,0.0083378171548247,128,19.46881185625712,32.258451561563696
Gottigere Tank,0.2669540609550381,90.87999772280456,7.404999732971191,2024,12.852978396088687,77.59026096996043,12.004251310873595,3.80030511740591,1.8121416130065915,1.9881635043993184,5.696461189742744,1.8121416130065915,3.884319576736152,2.2831442791209504,3.388468260542926,0.9621780671243108,2.454600773022221,0.0083378171548247,128,19.46881185625712,32.258451561563696
Gottigere Tank,0.2563319434757092,94.41999849583954,7.704999923706055,2025,12.852978396088687,77.59026096996043,12.004251310873595,9.4568849934088,5.51368354708204,6.249564738257914,11.221706168661678,5.523640035247802,8.004429425345029,4.457971756549911,2.752157957739737,0.2190452022836722,3.296237340910668,0.0083378171548247,128,19.46881185625712,32.258451561563696
Gowdana Kere,0.9490795925138552,78.03999843634665,6.565000057220459,2020,12.907623040353732,77.55623715379377,2.4786310116218124,1.707841824451521,0.0,1.707841824451521,2.252984168829824,0.0,2.252984168829824,0.1517486891802619,1.677937603646073,1.866316227267397,0.6193071692732267,0.2083997428417205,2,23.46648541377203,5.073508975394882
Gowdana Kere,1.0,68.39499835297465,5.554999828338623,2021,12.907623040353732,77.55623715379377,2.4786310116218124,1.9004728995618636,0.0,1.9004728995618636,2.7325862856517116,0.0096885192871093,2.722897766364602,0.1345753233367321,1.6207185244332112,1.4682121805587471,0.9041886086048796,0.2083997428417205,2,23.46648541377203,5.073508975394882
Gowdana Kere,1.0,105.12999767344444,8.84999942779541,2022,12.907623040353732,77.55623715379377,2.4786310116218124,1.668327910407571,0.0,1.668327910407571,2.3189806955644197,0.0,2.3189806955644197,0.2438085605097751,1.78116846744313,0.8653572007661705,0.7291869506207634,0.2083997428417205,2,23.46648541377203,5.073508975394882
Gowdana Kere,1.0,70.91499849408865,5.704999923706055,2023,12.907623040353732,77.55623715379377,2.4786310116218124,0.4764093613119687,0.0,0.4764093613119687,0.9380785049498314,0.0096885192871093,0.928389985662722,0.8534653115306179,1.7592458881273458,0.4270548212178549,0.7680172169135598,0.2083997428417205,2,23.46648541377203,5.073508975394882
Gowdana Kere,0.979631837005542,78.6149985678494,10.074999809265137,2024,12.907623040353732,77.55623715379377,2.4786310116218124,0.1257987268245921,0.0,0.1257987268245921,0.4390618675441368,0.0,0.4390618675441368,1.5587904897054037,2.262555944806268,0.1218854049024395,0.549207840160295,0.2083997428417205,2,23.46648541377203,5.073508975394882
Gowdana Kere,0.9012927485653192,93.39999744854867,9.050000190734863,2025,12.907623040353732,77.55623715379377,2.4786310116218124,1.2335593518156165,1.0846220557687798,0.168314340724571,1.8488012257594688,1.1049110588731954,0.7632672115640079,0.5474971345579859,1.7436681009030814,0.1769770310435575,0.6319593057280894,0.2083997428417205,2,23.46648541377203,5.073508975394882
Gubbalala Kere,0.8456606161900426,78.96999865118414,6.244999885559082,2020,12.880670207103108,77.54079173187408,1.9608231508202656,1.4880106776787256,1.0077131294250488,0.4899870875908345,3.2695959795095404,1.0077131294250488,2.2715723894216504,0.2809970863342285,0.2363868002020144,0.5328111253506527,2.8245616896266563,0.8003511428833008,32,35.11455422611028,10.366011964494032
Gubbalala Kere,0.9913943542539724,74.524997969158,5.784999847412109,2021,12.880670207103108,77.54079173187408,1.9608231508202656,0.0,0.0,0.0,1.0117022958254347,0.0280805964391371,0.9836216993862976,1.6624989720991548,0.4779799249776204,0.0,2.033399944116929,0.8003511428833008,32,35.11455422611028,10.366011964494032
Gubbalala Kere,0.867720072261616,105.51499754469842,7.734999656677246,2022,12.880670207103108,77.54079173187408,1.9608231508202656,0.7743661700618968,0.7743661700618968,0.0484477867126464,1.7201420949629245,0.7751641326904297,0.9934257489851408,0.5235013134915221,0.2846446203972311,0.5700879938671637,1.9775049500888,0.8003511428833008,32,35.11455422611028,10.366011964494032
Gubbalala Kere,0.8574338523552612,70.2199983606115,5.464999675750732,2023,12.880670207103108,77.54079173187408,1.9608231508202656,0.9577458842228908,0.9577458842228908,0.0,1.6788761295842192,0.9689553703308106,0.7099207592534084,1.3083931626712575,0.1841394323191923,0.0527036083535587,1.891932771690219,0.8003511428833008,32,35.11455422611028,10.366011964494032
Gubbalala Kere,0.9749296432389916,90.87999772280456,7.404999732971191,2024,12.880670207103108,77.54079173187408,1.9608231508202656,0.5418168925655589,0.0,0.5418168925655589,0.873731243830662,0.0,0.873731243830662,0.2459244657149969,0.5825884058813956,0.1841015090942382,0.6618920471370922,0.8003511428833008,32,35.11455422611028,10.366011964494032
Gubbalala Kere,0.9553434270194536,94.41999849583954,7.704999923706055,2025,12.880670207103108,77.54079173187408,1.9608231508202656,0.8393051170169605,0.4166504829406738,0.4226546340762868,2.185430592887729,0.4272519530442182,1.7581786398435106,0.1098908511262781,0.2654934594277774,0.8772278242612352,2.161454700622558,0.8003511428833008,32,35.11455422611028,10.366011964494032
Gunjuru Lake,0.0,71.5749982856214,6.924999713897705,2020,12.916958543452626,77.74024489236726,22.03662371149998,1.378646654136508,0.0,1.378646654136508,2.3950726449285766,0.0,2.3950726449285766,0.0063448169274423,0.7238008044104483,5.632899173542096,6.869184547370466,0.0083357188850641,128,6.151110904117514,13.145134521080609
Gunjuru Lake,0.0,70.74499854072928,3.994999885559082,2021,12.916958543452626,77.74024489236726,22.03662371149998,1.0798311265593885,0.0,1.0798311265593885,2.0640382543227247,0.0,2.0640382543227247,0.0,0.5656361118840236,8.184042932823033,8.532703839159199,0.0083357188850641,128,6.151110904117514,13.145134521080609
Gunjuru Lake,0.0,92.60049746092407,7.460000038146973,2022,12.916958543452626,77.74024489236726,22.03662371149998,2.4569634067670036,0.0,2.4569634067670036,3.704010982238171,0.0,3.704010982238171,0.0,0.7730798692860325,8.67472025056727,8.143841783486158,0.0083357188850641,128,6.151110904117514,13.145134521080609
Gunjuru Lake,0.0,55.97499892022461,5.690000057220459,2023,12.916958543452626,77.74024489236726,22.03662371149998,2.4430192080867994,0.0,2.4430192080867994,3.0420170285901835,0.0,3.0420170285901835,0.0062308624327416,1.1811246076905495,8.415873572196213,6.714388605295825,0.0083357188850641,128,6.151110904117514,13.145134521080609
Gunjuru Lake,0.2027856453862362,90.74999806657434,7.625,2024,12.916958543452626,77.74024489236726,22.03662371149998,0.6009709992651846,0.0,0.6009709992651846,0.7689371244183709,0.0,0.7689371244183709,3.5939724870569547,5.727506165541108,0.9831383258266077,1.0754235023947325,0.0083357188850641,128,6.151110904117514,13.145134521080609
Gunjuru Lake,0.021853861135516,114.74499726854263,9.625,2025,12.916958543452626,77.74024489236726,22.03662371149998,1.7883247475927015,0.2906450172424316,1.4976797303502698,2.6156174929540295,0.2906450172424316,2.324972475711598,4.526434817687388,3.425714260475309,1.1156944843666228,3.1936312424872906,0.0083357188850641,128,6.151110904117514,13.145134521080609
Gunjuru Palya Lake,0.0729458166816672,71.5749982856214,6.924999713897705,2020,12.919058746365748,77.72142862960163,12.819448735931996,2.1387092910646923,0.0,2.1387092910646923,2.942593826673919,0.0,2.942593826673919,0.0031154036338656,0.4048084045888863,3.957337433684106,4.454362999509918,0.0083356536924839,4,15.78811765432098,26.97437382844961
Gunjuru Palya Lake,0.075172865028583,70.74499854072928,3.994999885559082,2021,12.919058746365748,77.72142862960163,12.819448735931996,0.3101703797015022,0.0,0.3101703797015022,0.7322673022401099,0.0,0.7322673022401099,3.662830643250708,1.4064087137050256,0.1658748601726457,3.7795431462695537,0.0083356536924839,4,15.78811765432098,26.97437382844961
Gunjuru Palya Lake,0.0905901831708868,92.60049746092407,7.460000038146973,2022,12.919058746365748,77.72142862960163,12.819448735931996,1.90395724143234,0.5328461143493652,1.3711111270829743,2.573804265633377,0.5328461143493652,2.0409581512840123,1.8254337938376035,1.2587686051163025,1.0166020060819738,4.615989745926202,0.0083356536924839,4,15.78811765432098,26.97437382844961
Gunjuru Palya Lake,0.117250255726586,55.97499892022461,5.690000057220459,2023,12.919058746365748,77.72142862960163,12.819448735931996,9.85523450094784,9.411141138742488,0.9478735356977872,11.116475269727522,9.436216359710691,2.184039083509258,3.2077561298834105,0.8799811605595605,0.7171825834236893,3.4445984140523267,0.0083356536924839,4,15.78811765432098,26.97437382844961
Gunjuru Palya Lake,0.1581450069576062,90.74999806657434,7.625,2024,12.919058746365748,77.72142862960163,12.819448735931996,1.158013740045884,0.658792268371582,0.4992214716743021,1.8073819585313988,0.6619836162432503,1.1453983422881482,2.939867540441775,3.707207931844674,0.1490820463831284,2.088222294284597,0.0083356536924839,4,15.78811765432098,26.97437382844961
Gunjuru Palya Lake,0.1467240886764575,114.74499726854263,9.625,2025,12.919058746365748,77.72142862960163,12.819448735931996,7.22127938345816,1.4435303779602051,5.942446763981839,8.323024594732548,1.4467217258318732,7.041000627384562,0.5046943833384796,1.8808239347719675,3.4200488103619735,3.0622363008177524,0.0083356536924839,4,15.78811765432098,26.97437382844961
Halagevader Halli Lake,0.8527415143603134,78.03999843634665,6.565000057220459,2020,12.924033216248748,77.51497862796384,2.841294239783194,1.967825034984514,0.8331601394653321,1.1540407118643967,3.2663091020591586,0.8376811330159506,2.448003785388423,0.1783336671417834,0.8747255049761605,1.2837064644069305,2.262791685602526,0.025006640702486,64,14.825422115228555,10.878543498895969
Halagevader Halli Lake,0.8425587467362926,68.39499835297465,5.554999828338623,2021,12.924033216248748,77.51497862796384,2.841294239783194,2.0944134686668248,0.9203512939453125,1.2031258885581824,3.5725611154174817,0.9345601346333822,2.667064694620769,0.394278821031159,0.8389748847572477,1.326599114870558,2.482574056674734,0.025006640702486,64,14.825422115228555,10.878543498895969
Halagevader Halli Lake,0.8151436031331594,105.12999767344444,8.84999942779541,2022,12.924033216248748,77.51497862796384,2.841294239783194,2.1224893707664343,0.9203513793945312,1.2215138077171177,3.6450487787523462,0.9248723729451498,2.7395522221524113,0.6182402800496419,0.989384590175853,1.4150440154071884,2.380679849659042,0.025006640702486,64,14.825422115228555,10.878543498895969
Halagevader Halli Lake,0.8731070496083551,70.91499849408865,5.704999923706055,2023,12.924033216248748,77.51497862796384,2.841294239783194,0.5949145491536459,0.0,0.5949145491536459,1.4957750941975916,0.061166633605957,1.4346084605916345,0.8747606454018986,0.8744213545376648,0.9531395845001824,2.123437616963107,0.025006640702486,64,14.825422115228555,10.878543498895969
