system:index,impervious_fraction,max_3day_rain_mm,name,peak_30min_intensity_mm,.geo
107,0.0,70.2199983606115,Kuppareddi Kere,5.464999675750732,"{""type"":""Polygon"",""coordinates"":[[[77.52361784126207,12.8468566526474],[77.52310223392344,12.846785021171545],[77.52262766975339,12.846575828726374],[77.52223192462695,12.846245727344765],[77.52194649998904,12.845820993510207],[77.52179411529795,12.845335436419626],[77.52178689966348,12.8448277066516],[77.52192542659198,12.844338219507227],[77.52219866860297,12.843905937948556],[77.52258487524655,12.843565271213818],[77.52305330455964,12.843343335958707],[77.52356667009937,12.843257797900526],[77.52408410877848,12.843315465729743],[77.52456443331441,12.843511749181582],[77.52496941047599,12.843831024391637],[77.52526680426088,12.8442478774624],[77.52543294182523,12.844729127281791],[77.52545459793521,12.845236466617266],[77.52533004790894,12.845729511292532],[77.52506920516814,12.846169014757102],[77.52469283236708,12.846519992172349],[77.52423088881888,12.846754505317891],[77.52372014572224,12.84685388660443],[77.52361784126207,12.8468566526474]]]}"
108,0.4264118478461257,63.59999836515635,Parappana Agrahara Lake,4.654999732971191,"{""type"":""Polygon"",""coordinates"":[[[77.66108455466913,12.880634071556917],[77.66056887791146,12.880562440079695],[77.66009424985046,12.880353247630845],[77.65969845144855,12.880023146244403],[77.6594129883917,12.879598412405352],[77.65926058319539,12.87911285531203],[77.65925336659961,12.878605125543872],[77.65939191218479,12.878115638402008],[77.65966519098325,12.877683356847713],[77.66005144961574,12.877342690117842],[77.66051994198106,12.877120754866581],[77.66103337661892,12.87703521681003],[77.6615508849442,12.877092884638143],[77.66203127413283,12.87728916808649],[77.66243630580902,12.877608443291756],[77.6627337396316,12.878025296357928],[77.66289989956886,12.878506546174357],[77.66292155860413,12.879013885509424],[77.66279699182022,12.879506930186965],[77.66253611397062,12.879946433655782],[77.66215969050302,12.880297411075919],[77.6616976847637,12.880531924225474],[77.66118687290319,12.880631305513894],[77.66108455466913,12.880634071556917]]]}"
109,0.8958713920350747,57.374106724696425,Bagalagunte Lake,4.391697887469519,"{""type"":""Polygon"",""coordinates"":[[[77.49937518559601,13.060642167128346],[77.49885913554552,13.060570535643825],[77.49838416391837,13.060361343175366],[77.4979880790335,13.060031241763117],[77.49770240938295,13.059606507900119],[77.49754989392184,13.059120950792181],[77.49754267215638,13.058613221023299],[77.49768131806542,13.058123733894833],[77.49795479468426,13.057691452363867],[77.49834133288127,13.057350785659994],[77.49881016430321,13.057128850429269],[77.49932397050901,13.057043312381387],[77.49984185334903,13.057100980203604],[77.50032259020061,13.057297263633327],[77.50072791502318,13.057616538813054],[77.50102556414383,13.058033391854735],[77.5011918443886,13.058514641655371],[77.5012135191539,13.059021980988268],[77.50108886225738,13.059515025677939],[77.50082779561389,13.0599545291694],[77.50045109969263,13.060305506615634],[77.49998875952774,13.06054001978659],[77.49947757789754,13.060639401085036],[77.49937518559601,13.060642167128346]]]}"
110,0.0,70.4099979000166,Halasuru lake,6.529999732971191,"{""type"":""Polygon"",""coordinates"":[[[77.61971614840355,12.984497162156948],[77.61920025694658,12.984425530675521],[77.6187254312836,12.98421633821536],[77.61832946811109,12.98388623681403],[77.61804388623199,12.983461502961164],[77.61789141761699,12.982975945859415],[77.61788419804795,12.982468216090837],[77.61802280133442,12.9819787289567],[77.61829619390923,12.981546447415862],[77.61868261333314,12.981205780700988],[77.61915130070669,12.980983845461573],[77.61966494905165,12.98089830741002],[77.62018267277885,12.980955975234734],[77.62066326192566,12.981152258672338],[77.62106846220485,12.981471533862873],[77.62136601985608,12.981888386914918],[77.6215322489882,12.982369636722238],[77.62155391707067,12.982876976056055],[77.62142929845861,12.98337002074059],[77.62116831202431,12.983809524222469],[77.62079173185509,12.98416050165766],[77.62032953377097,12.984395014819558],[77.6198185092375,12.984494396113762],[77.61971614840355,12.984497162156948]]]}"
111,0.45650325523431223,57.394998490810394,Palanahalli Lake,5.295000076293945,"{""type"":""Polygon"",""coordinates"":[[[77.61676134583574,13.117742200371316],[77.61624517619597,13.117670568884481],[77.61577009450288,13.117461376409794],[77.61537391783934,13.117131274989353],[77.61508818200367,13.116706541118749],[77.61493563121762,13.116220984006173],[77.61492840779584,13.115713254237058],[77.61506708584487,13.115223767112843],[77.61534062583806,13.11479148558929],[77.61572725359734,13.114450818893664],[77.61619619364076,13.114228883669462],[77.61671011888347,13.114143345624335],[77.61722812170449,13.114201013444681],[77.6177089699347,13.11439729686849],[77.61811438867069,13.114716572040106],[77.61841210676495,13.115133425074012],[77.61857842555173,13.115614674869633],[77.61860010535621,13.11612201420184],[77.61847541959078,13.116615058895364],[77.61821429246457,13.117054562394017],[77.61783750925909,13.117405539848535],[77.61737506195654,13.117640053026287],[77.61686376186576,13.117739434327916],[77.61676134583574,13.117742200371316]]]}"
112,7.06685552582014E-5,63.59999836515635,Begur Lake,4.654999732971191,"{""type"":""Polygon"",""coordinates"":[[[77.63054335089946,12.875769275034841],[77.63002768415207,12.875697643557817],[77.6295530653042,12.875488451109499],[77.62915727458464,12.875158349723751],[77.62887181706785,12.874733615885347],[77.6287194148284,12.874248058792423],[77.62871219837126,12.873740329024285],[77.62885074126613,12.873250841882058],[77.6291240147598,12.872818560327131],[77.62951026589545,12.872477893596562],[77.62997874916857,12.872255958344747],[77.63049217384243,12.872170420287956],[77.63100967212466,12.872228088116227],[77.63149005199033,12.872424371565078],[77.63189507580546,12.872743646771038],[77.63219250385457,12.873160499837867],[77.63235866056563,12.873641749654725],[77.63238031917908,12.874149088989851],[77.63225575481164,12.874642133667065],[77.63199488202474,12.875081637135269],[77.63161846586331,12.875432614554702],[77.631156469092,12.87566712770368],[77.6306456671473,12.875766508991829],[77.63054335089946,12.875769275034841]]]}"
113,0.05976811629821694,55.97499892022461,Chikka Bellanduru Lake,5.690000057220459,"{""type"":""Polygon"",""coordinates"":[[[77.71943122970869,12.914826499873243],[77.71891548247741,12.914754868394633],[77.7184407895549,12.914545675942065],[77.71804493706816,12.914215574550722],[77.71775943500873,12.913790840707126],[77.7176070089957,12.913305283611027],[77.71759979142399,12.912797553842731],[77.71773835594925,12.91230806670341],[77.71801167209402,12.911875785153544],[77.71839798350518,12.911535118428613],[77.71886653988062,12.91131318318125],[77.71938004466635,12.911227645126344],[77.7198976236958,12.911285312953336],[77.72037807851933,12.911481596398145],[77.7207831655383,12.911800871598569],[77.72108064000679,12.912217724660088],[77.72124682265682,12.912698974473518],[77.72126848466178,12.913206313808177],[77.72114390086566,12.913699358488019],[77.72088298737388,12.914138861961131],[77.72050651247005,12.914489839386224],[77.72004444359486,12.914724352539842],[77.71953356192589,12.914823733830167],[77.71943122970869,12.914826499873243]]]}"
114,0.0,60.82999871019274,Ramapura Kere,5.019999980926514,"{""type"":""Polygon"",""coordinates"":[[[77.68706600729922,13.048930191897249],[77.68654998170788,13.048858560413207],[77.68607503259214,13.048649367946023],[77.68567896647842,13.048319266535454],[77.68539331036449,13.047894532674015],[77.68524080212825,13.047408975567027],[77.68523358070154,13.046901245798194],[77.68537222003708,13.046411758668851],[77.68564568369419,13.04597947713637],[77.68603220357335,13.045638810430802],[77.68650101277935,13.04541687519874],[77.68701479463897,13.045331337150296],[77.68753265293972,13.045389004972895],[77.68801336701145,13.045585288403831],[77.68841867262627,13.045904563585223],[77.68871630764,13.0463214166285],[77.68888258000189,13.04680266643016],[77.68890425373652,13.047310005763201],[77.68877960274446,13.04780305045208],[77.68851854847128,13.048242553942067],[77.68814187040194,13.048593531386603],[77.68767955214953,13.048828044556164],[77.68716839474764,13.04892742585396],[77.68706600729922,13.048930191897249]]]}"
115,0.3983140341613764,58.109998618252575,Abbigere Lake,4.605000019073486,"{""type"":""Polygon"",""coordinates"":[[[77.52858760777931,13.081231691341497],[77.52807151467196,13.081160059856144],[77.52759650341676,13.080950867385441],[77.52720038548796,13.080620765970236],[77.52691469200816,13.080196032104492],[77.52676216382869,13.079710474994885],[77.5267549414669,13.079202745225919],[77.5268935989476,13.078713258098984],[77.52716709838371,13.07828097657069],[77.52755366882666,13.07794030986979],[77.52802253935658,13.07771837464142],[77.52853638842035,13.077632836594534],[77.52905431445824,13.077690504416074],[77.5295350914105,13.077886787843664],[77.5299404500456,13.078206063020467],[77.53023812399947,13.078622916059345],[77.53040441812088,13.07910416585817],[77.53042609470047,13.07961150519082],[77.53030142741002,13.080104549881879],[77.53004033899037,13.080544053375933],[77.52966361164337,13.080895030825154],[77.52920123290471,13.08112954399856],[77.52869000862404,13.081228925298156],[77.52858760777931,13.081231691341497]]]}"
116,0.506835136687378,62.49999810196459,Ullal Lake,5.815000057220459,"{""type"":""Polygon"",""coordinates"":[[[77.48087915284997,12.962945952267672],[77.4803633060964,12.962874320787115],[77.4798885215769,12.962665128329306],[77.47949259271196,12.962335026931063],[77.47920703557332,12.961910293081067],[77.47905458016301,12.961424735981067],[77.47904736121306,12.960917006212576],[77.47918595248532,12.960427519076834],[77.47945932137031,12.959995237533205],[77.47984570731518,12.959654570815218],[77.48031435408527,12.959432635573343],[77.48082795793339,12.959347097520755],[77.48134563681086,12.95940476534617],[77.48182618432354,12.959601048786004],[77.48223134949721,12.959920323979599],[77.48252888136557,12.960337177034576],[77.48269509609037,12.960818426843787],[77.4827167622891,12.961325766177861],[77.4825921544684,12.961818810860944],[77.48233119064298,12.962258314340112],[77.48195464310125,12.962609291772182],[77.48149248506601,12.962843804931516],[77.48098150481403,12.962943186224523],[77.48087915284997,12.962945952267672]]]}"
117,0.20985500122880316,70.4099979000166,Kaikondrahalli Lake,6.529999732971191,"{""type"":""Polygon"",""coordinates"":[[[77.67273135244875,12.914692084947902],[77.67221560549491,12.9146204534693],[77.67174091282774,12.914411261016744],[77.67134506055392,12.91408115962542],[77.67105955864805,12.91365642578184],[77.67090713271695,12.913170868685757],[77.67089991514908,12.91266313891746],[77.67103847959979,12.912173651778131],[77.67131179559755,12.911741370228247],[77.67169810680093,12.911400703503295],[77.67216666292435,12.911178768255915],[77.67268016743394,12.911093230201002],[77.67319774618505,12.911150898028001],[77.67367820075016,12.911347181472824],[77.67408328755128,12.911666456673263],[77.67438076185975,12.912083309734804],[77.67454694442036,12.912564559548247],[77.67456860641364,12.913071898882905],[77.6744440226845,12.913564943562736],[77.67418310933303,12.914004447035834],[77.67380663463169,12.914355424460911],[77.67334456600504,12.914589937614512],[77.6728336846109,12.914689318904827],[77.67273135244875,12.914692084947902]]]}"
118,0.9334357005758158,60.82999871019274,B Channasandra Lake,5.019999980926514,"{""type"":""Polygon"",""coordinates"":[[[77.66176829358362,13.0080938886458],[77.66125235308763,13.008022257163411],[77.6607774822908,13.007813064700679],[77.6603814814834,13.007482963295969],[77.66009587246434,13.007058229439961],[77.65994338936397,13.006572672336295],[77.6599361691158,13.006064942567622],[77.66007478558168,13.005575455435244],[77.6603482041439,13.005143173897466],[77.66073466029384,13.004802507185994],[77.66120339220886,13.004580571949276],[77.66171708936623,13.004495033898861],[77.66223486229299,13.0045527017228],[77.66271549711183,13.004748985157963],[77.66312073590132,13.00506826034515],[77.66341832183598,13.005485113393984],[77.66358456677274,13.005966363199231],[77.66360623692162,13.006473702532766],[77.66348160647156,13.006966747218891],[77.66322059523566,13.00740625070374],[77.66284397927453,13.007757228142351],[77.66238173725736,13.007991741307054],[77.66187066414773,13.008091122602574],[77.66176829358362,13.0080938886458]]]}"
119,0.9600424002212187,63.59999836515635,Chandrasekhar Layout Lake,4.654999732971191,"{""type"":""Polygon"",""coordinates"":[[[77.60781823224278,12.864624931717703],[77.60730258841163,12.86455330024113],[77.60682799065506,12.864344107794025],[77.60643221752254,12.864014006409876],[77.60614677268838,12.863589272572952],[77.605994377218,12.86310371548093],[77.60598716107819,12.862595985712835],[77.60612569781422,12.862106498569782],[77.60639895916383,12.86167421701341],[77.60678519313717,12.861333550281234],[77.60725365559587,12.861111615028149],[77.60776705745943,12.861026076970825],[77.60828453275046,12.86108374479946],[77.60876489127334,12.861280028249462],[77.60916989709241,12.861599303457],[77.6094673119245,12.862016156525348],[77.60963346124996,12.86249740634318],[77.6096551188977,12.863004745678442],[77.6095305600622,12.863497790354904],[77.60926969886525,12.863937293821703],[77.60889329942957,12.864288271239525],[77.60843132318844,12.86452278438718],[77.60792054394368,12.864622165674708],[77.60781823224278,12.864624931717703]]]}"
120,0.6743135039544139,58.1173891966819,Amruthalli Lake,4.606127625567075,"{""type"":""Polygon"",""coordinates"":[[[77.5981920127002,13.06345956523844],[77.5976759567623,13.063387933753809],[77.5972009797166,13.063178741285041],[77.59680489031346,13.062848639872387],[77.59651921740463,13.062423906009013],[77.59636670020447,13.061938348900847],[77.59635947835747,13.061430619131952],[77.59649812584875,13.060941132003695],[77.59677160558752,13.060508850473097],[77.59715814819367,13.060168183769628],[77.59762698496306,13.059946248539227],[77.59814079702905,13.059860710491481],[77.59865868577575,13.059918378313608],[77.5991394281105,13.060114661743038],[77.59954475755644,13.060433936922362],[77.59984241007267,13.060850789963661],[77.60000869221487,13.061332039764052],[77.60003036722823,13.061839379096911],[77.5999057089105,13.062332423786776],[77.59964463928944,13.06277192727859],[77.59926793907117,13.063122904725233],[77.5988055936319,13.063357417896524],[77.59829440616988,13.063456799195128],[77.5981920127002,13.06345956523844]]]}"
121,0.0018363329842867632,60.82999871019274,Kowdenahalli Lake,5.019999980926514,"{""type"":""Polygon"",""coordinates"":[[[77.68515207362891,13.014399123445418],[77.68463612001293,13.014327491962774],[77.68416123714088,13.014118299499355],[77.68376522626454,13.013788198093737],[77.68347960998439,13.013363464236896],[77.68332712300858,13.012877907132717],[77.68331990257869,13.012370177364017],[77.68345852257062,13.01188069023211],[77.68373194808558,13.011448408695147],[77.6841184140613,13.01110774198459],[77.68458715789303,13.010885806748588],[77.68510086810981,13.010800268698478],[77.68561865419953,13.01085793652221],[77.68609930123759,13.01105421995672],[77.68650455033021,13.011373495143014],[77.68680214383188,13.011790348190988],[77.68696839299707,13.012271597995682],[77.6869900636988,13.012778937329138],[77.68686543008157,13.013271982015693],[77.68660441221017,13.013711485501332],[77.6862277866732,13.01406246294086],[77.68576553290208,13.014296976106316],[77.68525444679625,13.014396357402182],[77.68515207362891,13.014399123445418]]]}"
122,0.14423782913634253,62.49999810196459,Sunkalpalya Lake,5.815000057220459,"{""type"":""Polygon"",""coordinates"":[[[77.4961879176173,12.908220552181147],[77.49567218401728,12.908148920702809],[77.49519750364051,12.907939728250957],[77.49480166161506,12.907609626860562],[77.49451616709965,12.907184893017842],[77.49436374511305,12.906699335922283],[77.49435652773012,12.906191606154012],[77.49449508859192,12.905702119014203],[77.49476839751304,12.905269837463479],[77.49515469871557,12.904929170737592],[77.49562324270993,12.904707235489479],[77.49613673392741,12.904621697434253],[77.496654299281,12.904679365261462],[77.49713474140918,12.904875648706955],[77.49753981772356,12.905194923908311],[77.49783728433017,12.905611776970733],[77.49800346258701,12.906093026784744],[77.49802512401756,12.90660036611948],[77.49790054351202,12.907093410798876],[77.49763963691427,12.90753291427116],[77.49726317195943,12.907883891695294],[77.4968011152962,12.908118404848128],[77.49629024712982,12.908217786138081],[77.4961879176173,12.908220552181147]]]}"
123,0.0,60.35999889485538,Attur Lake,6.355000019073486,"{""type"":""Polygon"",""coordinates"":[[[77.5628320143328,13.11314310601508],[77.56231585434632,13.113071474528429],[77.5618407815378,13.112862282054246],[77.56144461228267,13.112532180634462],[77.56115888178951,13.11210744676447],[77.56100633385489,13.111621889652268],[77.56099911056684,13.111114159883172],[77.56113778602149,13.110624672758618],[77.5614113208991,13.110192391234467],[77.56179794142886,13.109851724538176],[77.5622668727043,13.109629789313448],[77.5627807883383,13.1095442512681],[77.5632987814744,13.109601919088595],[77.56377962071407,13.109798202512879],[77.56418503186934,13.110117477685153],[77.564482744396,13.110534330719684],[77.56464906007167,13.11101558051571],[77.56467073946938,13.111522919847973],[77.56454605603427,13.112015964541184],[77.56428493379025,13.112455468039258],[77.5639081576304,13.112806445493112],[77.56344571897603,13.113040958670311],[77.56293442844743,13.113140339971688],[77.5628320143328,13.11314310601508]]]}"
124,0.7556556083118858,55.97499892022461,Pattandur Agrahara Kunte,5.690000057220459,"{""type"":""Polygon"",""coordinates"":[[[77.73830432096298,12.981869856833358],[77.73778843496012,12.981798225352037],[77.7373136143169,12.981589032892161],[77.73691765533016,12.981258931491208],[77.73663207646956,12.980834197638695],[77.7364796094656,12.980348640537157],[77.73647238997212,12.979840910768589],[77.73661099179277,12.979351423634258],[77.73688438147727,12.978919142093078],[77.7372707968165,12.978578475377825],[77.73773947923617,12.978356540138108],[77.73825312215222,12.978271002086434],[77.73877084040747,12.97832866991123],[77.73925142447463,12.978524953349106],[77.73965662047074,12.978844228540016],[77.73995417497628,12.979261081592417],[77.74012040235061,12.979742331399969],[77.74014207020325,12.980249670733816],[77.7400174529078,12.980742715418174],[77.73975646923193,12.981182218899722],[77.73937989304348,12.981533196334532],[77.7389176998456,12.981767709496118],[77.73840668071476,12.981867090790177],[77.73830432096298,12.981869856833358]]]}"
125,0.7555692784132279,63.59999836515635,Haraluru Lake,4.654999732971191,"{""type"":""Polygon"",""coordinates"":[[[77.65513003508902,12.893441445984912],[77.65461433195799,12.893369814507173],[77.65413967962385,12.893160622056929],[77.65374386098176,12.892830520668651],[77.65345838332897,12.892405786827897],[77.65330597034239,12.891920229733538],[77.65329875338142,12.891412499965329],[77.65343730605454,12.890923012824418],[77.65371059882912,12.890490731271779],[77.654096877213,12.89015006454376],[77.65456539353282,12.889928129293958],[77.65507885442214,12.889842591238022],[77.65559638920705,12.889900259065714],[77.65607680295824,12.890096542512737],[77.65648185534538,12.890415817716189],[77.6567793043789,12.890832670780618],[77.65694547281595,12.891313920595927],[77.65696713296258,12.89182125993084],[77.65684255981219,12.892314304609242],[77.65658166862421,12.892753808079668],[77.65620522590763,12.893104785501663],[77.65574319654094,12.893339298652739],[77.65523235855599,12.893438679941873],[77.65513003508902,12.893441445984912]]]}"
126,0.0,55.97499892022461,Varthur Lake,5.690000057220459,"{""type"":""Polygon"",""coordinates"":[[[77.73629477017033,12.949011065230494],[77.73577895227874,12.9489394337505],[77.73530419432285,12.948730241294205],[77.73490828760798,12.948400139897963],[77.73462274644262,12.947975406049821],[77.73447029955766,12.947489848950951],[77.73446308100743,12.946982119182517],[77.73460166452291,12.94649263204574],[77.73487501811297,12.946060350500302],[77.73526138244267,12.945719683780304],[77.73573000299783,12.94549774853684],[77.73624357811731,12.94541221048358],[77.73676122803835,12.945469878309451],[77.73724174867067,12.94566616175073],[77.73764689117907,12.9459854369463],[77.73794440640116,12.94640229000317],[77.73811061182413,12.946883539813605],[77.73813227680664,12.94739087914785],[77.7380076759532,12.947883923829993],[77.73774672672481,12.948323427307407],[77.73737020024844,12.948674404737455],[77.7369080680701,12.948908917895135],[77.73639711640769,12.949008299187364],[77.73629477017033,12.949011065230494]]]}"
127,0.06872708738877598,57.074998607859015,Anchepalya Lake,4.304999828338623,"{""type"":""Polygon"",""coordinates"":[[[77.47953064137124,13.052583198203068],[77.47901460815356,13.052511566718874],[77.4785396520188,13.052302374251296],[77.47814358005226,13.051972272840201],[77.47785791971762,13.051547538978276],[77.47770540922868,13.051061981870992],[77.47769818769635,13.050554252102144],[77.47783682908151,13.050064764973072],[77.47811029678006,13.049632483441066],[77.4784968223707,13.049291816736023],[77.47896563850361,13.04906988150438],[77.47947942795433,13.048984343456112],[77.4799972939064,13.049042011278592],[77.48047801508086,13.04923829470915],[77.48088332668462,13.049557569890021],[77.48118096609689,13.0499744229328],[77.48134724091663,13.050455672734143],[77.48136891497262,13.050963012067138],[77.48124426213955,13.051456056756265],[77.48098320400933,13.05189556024671],[77.48060652037378,13.052246537691778],[77.4801441952891,13.052481050861774],[77.47963303033286,13.052580432159772],[77.47953064137124,13.052583198203068]]]}"
128,0.5303528905685887,63.59999836515635,Subedharana Lake,4.654999732971191,"{""type"":""Polygon"",""coordinates"":[[[77.61652482974567,12.86169772456752],[77.61600919193016,12.861626093091065],[77.61553459971024,12.861416900644276],[77.61513883119443,12.861086799260546],[77.61485338968954,12.860662065424012],[77.6147009959961,12.860176508332229],[77.6146937799396,12.859668778564144],[77.61483231505889,12.859179291420872],[77.61510557322059,12.858747009864125],[77.61549180268871,12.858406343131527],[77.61596025968346,12.858184407878108],[77.61647365555915,12.858098869820642],[77.61699112481485,12.858156537649371],[77.61747147773507,12.858352821099677],[77.61787647883007,12.858672096307632],[77.6181738901926,12.859088949376375],[77.61834003757927,12.859570199194465],[77.61836169497353,12.860077538529763],[77.61823713759019,12.860570583206027],[77.61797627943567,12.861010086672461],[77.61759988439063,12.861361064089856],[77.61713791353881,12.861595577237162],[77.61662714025294,12.861694958524529],[77.61652482974567,12.86169772456752]]]}"
129,0.5681326072734979,55.97499892022461,Pattandur Agrahara Lake,5.690000057220459,"{""type"":""Polygon"",""coordinates"":[[[77.74581432892995,12.978369942682981],[77.74529845019079,12.978298311201799],[77.74482363623287,12.978089118742306],[77.74442768282064,12.977759017341855],[77.74414210798005,12.977334283489807],[77.7439896431217,12.976848726388553],[77.7439824237288,12.97634099662],[77.7441210235973,12.975851509485407],[77.7443944094325,12.975419227943776],[77.74478081933185,12.975078561228017],[77.74524949515397,12.9748566259879],[77.74576313083986,12.974771087936055],[77.7462808418076,12.974828755760969],[77.74676141910977,12.975025039199204],[77.74716660940169,12.975344314390611],[77.74746415971784,12.97576116744349],[77.74763038475118,12.976242417251346],[77.74765205229774,12.976749756585237],[77.74752743675575,12.977242801269359],[77.74726645675354,12.977682304750468],[77.74688988586661,12.978033282184768],[77.74642769917615,12.97826779534594],[77.74591668724047,12.978367176639805],[77.74581432892995,12.978369942682981]]]}"
130,0.18372033055415712,58.109998618252575,Allalasandra Lake,4.605000019073486,"{""type"":""Polygon"",""coordinates"":[[[77.58723823075299,13.092979357125667],[77.58672211304582,13.092907725639837],[77.58624707914974,13.092698533167853],[77.58585094234184,13.092368431750963],[77.5855652352476,13.091943697883657],[77.5854126998017,13.091458140773094],[77.5854054770992,13.090950411004078],[77.58554414119118,13.09046092387802],[77.58581765366355,13.090028642351252],[77.58620424252969,13.089687975652048],[77.58667313540333,13.089466040425016],[77.58718700895331,13.089380502378699],[77.58770495967158,13.089438170199854],[77.58818575953472,13.089634453626227],[77.58859113748807,13.089953728801364],[77.58888882562998,13.090370581838641],[77.58905512767956,13.090851831636435],[77.58907680529573,13.091359170968945],[77.58895213206688,13.091852215660795],[77.5886910312058,13.092291719156329],[77.58831428590419,13.092642696607255],[77.58785188512702,13.092877209782058],[77.58734063647873,13.092976591082307],[77.58723823075299,13.092979357125667]]]}"
131,0.0,70.2199983606115,Chudahalli Lake,5.464999675750732,"{""type"":""Polygon"",""coordinates"":[[[77.53328950346743,12.840723278953218],[77.53277390871283,12.840651647477612],[77.5322993561247,12.840442455033111],[77.53190362065584,12.840112353652383],[77.53161820298237,12.839687619818637],[77.53146582200839,12.839202062728555],[77.53145860654817,12.838694332960554],[77.53159713009465,12.838204845815724],[77.53187036543694,12.83777256425626],[77.53225656265619,12.837431897520634],[77.53272498053938,12.837209962264824],[77.53323833355327,12.837124424206351],[77.53375575960719,12.837182092035766],[77.53423607242313,12.837378375488239],[77.53464103970249,12.837697650699166],[77.5349384262295,12.838114503770761],[77.53510455973817,12.83859575359069],[77.53512621531786,12.839103092926239],[77.53500166832934,12.839596137601092],[77.53474083195293,12.84003564106489],[77.53436446833653,12.840386618479249],[77.53390253606209,12.840621131624065],[77.53339180543072,12.840720512910261],[77.53328950346743,12.840723278953218]]]}"
132,0.4211609589461916,70.4099979000166,Ambalipura Upper Lake,6.529999732971191,"{""type"":""Polygon"",""coordinates"":[[[77.66311421625305,12.91486478443128],[77.66259846894275,12.91479315295267],[77.6621237759475,12.914583960500098],[77.66172792340012,12.914253859108747],[77.66144242129697,12.913829125265146],[77.66128999526059,12.913343568169049],[77.66128277768779,12.912835838400749],[77.66142134223428,12.912346351261434],[77.66169465842093,12.91191406971157],[77.66208096989128,12.911573402986642],[77.66254952633848,12.911351467739287],[77.66306303120287,12.911265929684383],[77.66358061031161,12.911323597511373],[77.66406106520871,12.91151988095618],[77.66446615228975,12.911839156156594],[77.66476362680382,12.912256009218112],[77.6649298094793,12.912737259031541],[77.6649514714876,12.913244598366193],[77.6648268876724,12.913737643046039],[77.66456597414067,12.914177146519158],[77.66418949917916,12.914528123944256],[77.66372743023317,12.91476263709788],[77.66321654848592,12.914862018388204],[77.66311421625305,12.91486478443128]]]}"
133,0.0,70.4099979000166,Doddanekundi Lake,6.529999732971191,"{""type"":""Polygon"",""coordinates"":[[[77.68804390617512,12.977186567181734],[77.68752802989148,12.9771149357006],[77.6870532181935,12.976905743241236],[77.68665726666575,12.976575641840956],[77.68637169318411,12.976150907989062],[77.68621922905106,12.975665350887905],[77.68621200969217,12.975157621119358],[77.68635060890075,12.974668133984679],[77.68662399343471,12.974235852442892],[77.68701040149509,12.973895185726962],[77.68747907508694,12.973673250486712],[77.68799270832868,12.97358771243481],[77.68851041683288,12.97364538025976],[77.68899099184814,12.97384166369812],[77.68939618021176,12.974160938889694],[77.6896937291117,12.974577791942732],[77.68985995335366,12.975059041750695],[77.68988162079674,12.975566381084597],[77.68975700584751,12.976059425768641],[77.68949602708717,12.976498929249603],[77.68911945799243,12.976849906683734],[77.6886572735018,12.977084419844763],[77.68814626399845,12.977183801138558],[77.68804390617512,12.977186567181734]]]}"
134,0.02029285617726217,63.59999836515635,Hulimavu Lake,4.654999732971191,"{""type"":""Polygon"",""coordinates"":[[[77.60423495967207,12.872160083983044],[77.60371930034866,12.872088452506166],[77.60324468833356,12.871879260058238],[77.60284890331152,12.87154915867301],[77.60256344990341,12.871124424835086],[77.60241104985688,12.870638867742453],[77.60240383350255,12.870131137974326],[77.60254237440218,12.869641650831833],[77.60281564396166,12.869209369276438],[77.60320188953737,12.868868702545349],[77.60367036606742,12.868646767293123],[77.60418378335162,12.86856122923616],[77.60470127418559,12.86861889706455],[77.605181647137,12.868815180513774],[77.6055866651221,12.869134455720245],[77.60588408888943,12.86955130878757],[77.60605024320783,12.870032558604741],[77.60607190150841,12.87053989793991],[77.60594733893312,12.87103294261688],[77.60568646990092,12.87147244608463],[77.60531005915799,12.87182342350354],[77.60484806903767,12.87205793665209],[77.60433727444689,12.872157317940037],[77.60423495967207,12.872160083983044]]]}"
135,0.29416931288426457,62.49999810196459,Herohalli Kere,5.815000057220459,"{""type"":""Polygon"",""coordinates"":[[[77.49011358408788,12.990816861078553],[77.48959767950672,12.990745229596866],[77.48912284176468,12.990536037136017],[77.48872686852005,12.990205935733782],[77.48844127937755,12.989781201880078],[77.48828880688588,12.989295644777812],[77.48828158713509,12.988787915009208],[77.48842019394873,12.988298427875542],[77.48869359347849,12.987866146335524],[77.48908002273127,12.987525479621564],[77.48954872202535,12.987303544382872],[77.49006238343384,12.987218006331624],[77.49058012032819,12.987275674156127],[77.49106072169808,12.987471957593078],[77.4914659322837,12.987791232782717],[77.49176349750434,12.988208085833902],[77.49192973086622,12.988689335640666],[77.4919513995017,12.989196674974407],[77.49182677772147,12.98968971965937],[77.4915657846496,12.990129223142041],[77.49118919490148,12.990480200578151],[77.49072698505968,12.990714713740802],[77.49021594752588,12.990814095035358],[77.49011358408788,12.990816861078553]]]}"
